study_id,match,paper_count,doi,first_author,surname,authors,title,abstract,journal,year,month,volume,issue,pages,inclusion,which_check,uni_name,ab_uni_name,working_group_name,uni_working_group,qualification,working_group_number,Number_person_in_working_group,nr_researchers,group_paper_count,publication_strength,quartile,links,federal_state,state_uni,form,Ansprache,Countercheck_Website,Countercheck_Category,Countercheck_Kommentar,Countercheck_ls_or_jd,Countercheck_inclusion,Countercheck_which_check,notes_covidence,covidence_support_binary,covidence_support
2187,anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2017,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,22,19,21,56,2.666666667,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2188,anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2017,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,34,1,55,65,1.181818182,1,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2189,anonymized,10,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2018,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,51,2,16,24,1.5,2,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2190,anonymized,9,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2013,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,86,1,6,18,3,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2191,anonymized,12,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2020,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,22,2,21,56,2.666666667,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2192,anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,1,16,25,34,1.36,2,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2193,anonymized,12,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,52,1,6,21,3.5,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2194,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2020,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,62,8,14,18,1.285714286,2,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2195,anonymized,18,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,82,18,26,66,2.538461538,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2196,anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2016,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,88,4,11,25,2.272727273,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2197,anonymized,13,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2015,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,54,1,24,67,2.791666667,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2198,anonymized,10,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2016,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,99,3,5,10,2,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2199,anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2021,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,63,8,14,23,1.642857143,2,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2200,anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2013,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,54,7,24,67,2.791666667,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2201,anonymized,18,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,82,18,26,66,2.538461538,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2202,anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,67,4,11,39,3.545454545,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2203,anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2016,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,36,25,32,57,1.78125,2,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2204,anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2014,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,80,1,7,14,2,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2205,anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2016,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,20,8,21,37,1.761904762,2,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2206,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2017,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,63,5,14,23,1.642857143,2,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2207,anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2020,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,21,5,7,31,4.428571429,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2208,anonymized,9,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2013,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,86,1,6,18,3,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2209,anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2021,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,44,5,17,36,2.117647059,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2210,anonymized,14,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2018,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,43,1,3,15,5,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2211,anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,1,16,25,34,1.36,2,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,,
2212,anonymized,22,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2018,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,87,3,11,34,3.090909091,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2213,anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2017,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,3,3,12,17,1.416666667,2,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2214,anonymized,18,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2021,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,82,18,26,66,2.538461538,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2215,anonymized,18,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2018,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,82,18,26,66,2.538461538,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2216,anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2020,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,82,21,26,66,2.538461538,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2217,anonymized,9,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,79,11,16,42,2.625,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2218,anonymized,9,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,79,11,16,42,2.625,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2219,anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,54,4,24,67,2.791666667,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2220,anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,62,9,14,18,1.285714286,2,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2221,anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2014,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,4,1,1,7,7,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2222,anonymized,13,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,54,1,24,67,2.791666667,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2223,anonymized,9,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,79,11,16,42,2.625,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2224,anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,39,10,22,56,2.545454545,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,0,no support
2225,anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2018,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,4,1,1,7,7,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2226,anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2017,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,58,6,12,37,3.083333333,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2227,anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,25,8,28,63,2.25,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2228,anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2014,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,66,1,9,14,1.555555556,2,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2229,anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2020,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,58,6,12,37,3.083333333,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2230,anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2014,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,24,4,21,39,1.857142857,2,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,,
2231,anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2022,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,65,4,5,34,6.8,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2232,anonymized,18,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2014,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,82,18,26,66,2.538461538,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2233,anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2014,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,47,1,9,18,2,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,support
2234,anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,82,21,26,66,2.538461538,3,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
2235,anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,2019,anonymized,anonymized,anonymized,anonymized,true,step1,anonymized,anonymized,anonymized,anonymized,anonymized,14,3,17,54,3.176470588,4,anonymized,anonymized,anonymized,anonymized,anonymized,true_positive,NA,NA,ls,true,step1,anonymized,1,partial support
